x,y
0.7984758215272628,0.795533725806567
0.801939924874453,0.3367826408968638
0.8054040282216426,0.8853884979782631
0.8088681315688326,0.05820062667043711
0.8123322349160222,1.135932764530893
0.8157963382632124,0.9201500412743527
0.819260441610402,0.8381090666569961
0.8227245449575921,1.1271053124895882
0.8261886483047818,1.3988413882556021
0.8296527516519718,1.1458670938761133
0.8331168549991614,0.025852080626851244
0.8365809583463516,0.24979923072788726
0.8400450616935412,0.5105111070166077
0.8435091650407313,0.7697089992817365
0.8469732683879209,0.9662267938209497
0.850437371735111,0.48026054028439163
0.8539014750823006,0.8423641844784624
0.8573655784294907,0.474901631311708
0.8608296817766803,0.5346438433154901
0.8642937851238705,0.22500907881838755
0.8677578884710601,0.4183248011901232
0.8712219918182501,0.25293534341097945
0.8746860951654398,0.40391805182214074
0.8781501985126299,1.2054168328295203
0.8816143018598195,0.4206324579619835
0.8850784052070096,1.8327448098373214
0.8885425085541993,0.9944529903235799
0.8920066119013893,0.8762558691556139
0.8954707152485789,0.46904563879170363
0.8989348185957691,1.0853275665639324
0.9023989219429587,0.586559163300425
0.9058630252901487,0.8641423495566415
0.9093271286373383,1.826355915847113
0.9127912319845285,0.7846606512635884
0.9162553353317181,1.2776864688161036
0.9197194386789082,0.5521399266712824
0.9231835420260978,0.8181345723396555
0.9266476453732879,1.5316264695678126
0.9301117487204775,0.591568653965241
0.9335758520676677,1.5543096859100085
0.9370399554148573,1.122906181337383
0.9405040587620473,0.6263913878813087
0.943968162109237,1.099568303476368
0.9474322654564271,1.2365216407666126
0.9508963688036167,1.10169967179632
0.9543604721508068,0.242570882821419
0.9578245754979964,0.5773656450036835
0.9612886788451865,0.7691829020294888
0.9647527821923761,0.8404193918925403
0.9682168855395662,1.1170025887494386
0.9716809888867558,0.945901513841623
0.975145092233946,0.35386620007627734
0.9786091955811356,1.031857741503372
0.9820732989283256,1.1256353428744132
0.9855374022755153,1.1088041418116101
0.9890015056227054,1.3168957653682791
0.992465608969895,1.2229393144843677
0.9959297123170852,1.0786774339577117
0.9993938156642748,0.8735992161907158
1.0028579190114648,0.25097950255020224
1.0063220223586544,1.076499019905195
1.0097861257058445,0.9923484913768588
1.013250229053034,1.020631404451131
1.0167143324002244,0.41471721816752183
1.020178435747414,0.4948465378745491
1.023642539094604,1.3375288475328966
1.0271066424417936,0.9108412947894793
1.0305707457889837,1.1976325496307754
1.0340348491361733,0.9438408569834881
1.0374989524833635,0.947556532353715
1.0409630558305532,1.30809342204166
1.0444271591777432,0.7391554979462873
1.0478912625249328,0.9831126462904474
1.0513553658721229,0.7666069455898229
1.0548194692193125,0.7806844758035016
1.0582835725665025,0.8331332197900748
1.0617476759136921,1.0452826893690308
1.0652117792608824,0.7727272583367515
1.068675882608072,1.4581780776606996
1.072139985955262,0.6154414759603206
1.0756040893024517,0.8969929772932269
1.0790681926496417,0.8006759796574979
1.0825322959968313,1.5459992390087631
1.0859963993440214,1.0572714259363003
1.0894605026912112,1.388998781332784
1.0929246060384012,0.40187937057414697
1.0963887093855909,1.0944524897159358
1.099852812732781,1.3425065877788263
1.1033169160799705,1.0280713375401336
1.1067810194271606,1.4179806003568425
1.1102451227743502,0.798518223905982
1.1137092261215404,1.5595475140469413
1.11717332946873,1.9126194434134067
1.12063743281592,0.8687243615626069
1.1241015361631097,0.8393570103251002
1.1275656395102998,1.5894707415755438
1.1310297428574894,1.6422591852829052
1.1344938462046794,0.8183772621779823
1.137957949551869,0.8619158425288886
1.1414220528990593,0.9195091097111974
1.144886156246249,0.504639195280788
1.148350259593439,0.6752853324140834
1.1518143629406286,0.6448067685782963
1.1552784662878186,0.7409270043454759
1.1587425696350082,1.0324610431749037
1.1622066729821985,1.141387970608431
1.165670776329388,1.6623243286147784
1.1691348796765781,0.6628336061114294
1.1725989830237677,1.4459075212133314
1.1760630863709578,0.9776789099683668
1.1795271897181474,1.0455481313481039
1.1829912930653375,1.3336089264549364
1.186455396412527,0.6296615929207414
1.1899194997597173,1.2248841506440833
1.193383603106907,1.143083213886454
1.196847706454097,1.2744712997725922
1.2003118098012866,1.1976562851054373
1.2037759131484767,2.0528957660580014
1.2072400164956663,0.839339202243199
1.2107041198428565,0.8844787240456502
1.2141682231900461,0.8513823861832949
1.2176323265372362,0.8811491890040049
1.2210964298844258,0.8520784195694805
1.2245605332316158,1.5736794385242183
1.228024636578806,1.6678896762148825
1.2314887399259955,0.887743180545128
1.2349528432731858,0.7879842555656785
1.2384169466203754,1.3039977434807666
1.2418810499675654,0.9044799667681674
1.245345153314755,1.3738334704352986
1.248809256661945,1.2078313647786412
1.2522733600091347,0.5349107808501697
1.255737463356325,1.7430487660578073
1.2592015667035146,1.8439009459861437
1.2626656700507046,0.899555929405607
1.2661297733978942,0.9912483736778184
1.2695938767450843,1.2593589584893443
1.2730579800922739,1.2816234210993205
1.276522083439464,1.4122595530327464
1.2799861867866535,1.947111151499599
1.2834502901338438,1.089903151143384
1.2869143934810334,0.8486333059991614
1.2903784968282235,0.6232272664815729
1.293842600175413,0.8814336953878212
1.2973067035226031,1.1590780215154808
1.3007708068697927,1.881183016404824
1.3042349102169828,0.9747970249772502
1.3076990135641726,1.2695907462429548
1.3111631169113627,1.178249304841666
1.3146272202585523,1.6553369609754376
1.3180913236057423,2.1850271176754577
1.321555426952932,0.985332461151186
1.325019530300122,1.0047795865833546
1.3284836336473116,1.6112007952925242
1.3319477369945019,1.4718452858091864
1.3354118403416915,1.9331980434595173
1.3388759436888815,1.4396097479476724
1.3423400470360711,1.0717260618829136
1.3458041503832612,1.4485560100804595
1.3492682537304508,1.655490527275313
1.3527323570776408,1.545263214374945
1.3561964604248307,1.4252068837580034
1.3596605637720207,1.648407967461004
1.3631246671192103,1.6919259709842798
1.3665887704664004,1.7788099765872816
1.37005287381359,1.4934438053820613
1.37351697716078,1.175672327548143
1.3769810805079696,1.3022741768803818
1.38044518385516,1.7223150841794594
1.3839092872023495,0.9295044233567675
1.3873733905495396,1.399036562981287
1.3908374938967292,1.1024345808118143
1.3943015972439192,1.2716193792453163
1.3977657005911088,1.7663657203057779
1.4012298039382989,1.3417847431697745
1.4046939072854885,1.2880290694543965
1.4081580106326788,0.7379869664956777
1.4116221139798684,1.5696157253340326
1.4150862173270584,1.5331262582748397
1.418550320674248,2.1333205203682155
1.422014424021438,1.164442407377233
1.4254785273686277,1.3748699692516124
1.428942630715818,1.389912943396016
1.4324067340630076,1.9154846992567272
1.4358708374101976,1.260626968817339
1.4393349407573872,1.4110218678287034
1.4427990441045773,1.543541255222713
1.4462631474517669,1.3809698836298265
1.449727250798957,1.1351004825086972
1.4531913541461465,1.390212834389228
1.4566554574933368,1.7393475605241675
1.4601195608405264,0.9163645346285618
1.4635836641877165,1.375620295230909
1.467047767534906,1.0510582735398477
1.4705118708820961,1.7997088466138345
1.4739759742292857,0.7335896451604387
1.477440077576476,1.1160519068347985
1.4809041809236656,1.4874481681673657
1.4843682842708557,1.9580436532622518
1.4878323876180453,1.3195007216057415
1.4912964909652353,1.1301165673185976
1.494760594312425,2.0916542752017575
1.498224697659615,0.7852111134772157
1.5016888010068046,0.49302275911133686
1.5051529043539948,1.534203490783051
1.5086170077011845,1.1667728093412293
1.5120811110483745,0.9656940539115753
1.515545214395564,1.6492112737785092
1.5190093177427542,1.469619467878489
1.5224734210899438,1.1549747335387845
1.525937524437134,0.8763836917573431
1.5294016277843236,1.7263639175777383
1.5328657311315137,1.6420853008242235
1.5363298344787033,1.350453569543034
1.5397939378258934,2.119026488529479
1.543258041173083,0.9748281346823945
1.546722144520273,0.7988220182784048
1.5501862478674626,1.1298914000241043
1.553650351214653,1.3872846819019977
1.5571144545618425,1.504089159923906
1.5605785579090325,1.3166221920141037
1.5640426612562222,1.5531548704153781
1.5675067646034122,0.92550018910908
1.5709708679506018,1.9888998368724597
1.574434971297792,1.3918016953934262
1.5778990746449817,1.8667772896241828
1.5813631779921717,1.5652352340611453
1.5848272813393613,1.6132403888117117
1.5882913846865514,1.6608467412828065
1.591755488033741,1.6159827057735259
1.595219591380931,1.6958453858592268
1.5986836947281207,1.9690158075126
1.602147798075311,1.5266236379122282
1.6056119014225005,1.731368598505936
1.6090760047696906,1.4203192162658984
1.6125401081168802,2.0252663094228573
1.6160042114640703,1.1958467927606402
1.6194683148112599,2.17350325091035
1.6229324181584501,1.4524219870679116
1.6263965215056397,0.9085461575563554
1.6298606248528298,1.5249114235161825
1.6333247282000194,1.209764463773985
1.6367888315472094,1.8115025678572554
1.640252934894399,1.2272472434572883
1.643717038241589,1.3116046960298584
1.6471811415887787,0.7469825182609691
1.650645244935969,1.3154963484904991
1.6541093482831586,0.543090388439989
1.6575734516303486,0.876661362995587
1.6610375549775382,1.8019937187931097
1.6645016583247283,1.8151296967498842
1.667965761671918,1.6765321273020615
1.671429865019108,1.1319417216473062
1.6748939683662978,1.4967022636594807
1.6783580717134878,1.5172034165664041
1.6818221750606774,1.0661056763085892
1.6852862784078675,2.116311313622515
1.688750381755057,1.8731981427879694
1.6922144851022471,1.4443004621184892
1.6956785884494368,1.5449471227998206
1.699142691796627,1.6194925408077596
1.7026067951438166,0.7375156918187554
1.7060708984910067,1.446589407903621
1.7095350018381963,1.2786998899312547
1.7129991051853863,1.1561151349075607
1.716463208532576,1.4426954910684993
1.719927311879766,2.2635762680569185
1.7233914152269556,1.8116597237546128
1.7268555185741459,1.338037781702122
1.7303196219213355,1.791108519010926
